frame,id,timestamp(s),accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,eulerRoll,eulerPitch,eulerYaw,quatW,quatX,quatY,quatZ,
353,1,3591.365,-0.042,-0.026,0.989,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
354,1,3591.375,-0.045,-0.023,0.988,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
355,1,3591.385,-0.046,-0.018,0.98,0.0,0.0,0.0,15,-11,-14,2.54,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
356,1,3591.395,-0.042,-0.024,0.987,0.0,0.0,0.0,15,-12,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
357,1,3591.405,-0.049,-0.022,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
358,1,3591.415,-0.046,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
359,1,3591.425,-0.045,-0.021,0.991,0.0,0.0,0.0,14,-11,-14,2.54,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
360,1,3591.435,-0.044,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
361,1,3591.445,-0.049,-0.022,0.985,0.0,0.0,0.0,14,-11,-13,2.54,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
362,1,3591.455,-0.045,-0.019,0.993,0.0,0.0,0.0,14,-11,-14,2.54,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
363,1,3591.465,-0.041,-0.026,0.99,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
364,1,3591.475,-0.045,-0.017,0.984,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
365,1,3591.485,-0.043,-0.019,0.984,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
366,1,3591.495,-0.044,-0.024,0.99,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
367,1,3591.505,-0.045,-0.023,0.985,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
368,1,3591.515,-0.045,-0.018,0.988,0.0,0.0,0.0,15,-11,-14,2.54,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
369,1,3591.525,-0.041,-0.023,0.988,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
370,1,3591.535,-0.045,-0.024,0.989,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
371,1,3591.545,-0.047,-0.018,0.991,0.0,0.0,0.0,14,-11,-14,2.54,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
372,1,3591.555,-0.046,-0.02,0.989,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
373,1,3591.565,-0.041,-0.027,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
374,1,3591.575,-0.046,-0.021,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
375,1,3591.585,-0.047,-0.019,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
376,1,3591.595,-0.043,-0.023,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
377,1,3591.605,-0.042,-0.02,0.988,0.0,0.0,0.0,15,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
378,1,3591.615,-0.045,-0.018,0.988,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
379,1,3591.625,-0.048,-0.021,0.981,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
380,1,3591.635,-0.042,-0.025,0.987,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
381,1,3591.645,-0.043,-0.024,0.986,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
382,1,3591.655,-0.044,-0.021,0.992,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
383,1,3591.665,-0.046,-0.023,0.987,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
384,1,3591.675,-0.047,-0.02,0.987,0.0,0.0,0.0,14,-11,-13,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
385,1,3591.685,-0.039,-0.021,0.992,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
386,1,3591.695,-0.041,-0.023,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
387,1,3591.705,-0.047,-0.019,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
388,1,3591.715,-0.044,-0.019,0.99,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
389,1,3591.725,-0.042,-0.023,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
390,1,3591.735,-0.045,-0.023,0.984,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
391,1,3591.745,-0.046,-0.02,0.982,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
392,1,3591.755,-0.043,-0.026,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
393,1,3591.765,-0.043,-0.022,0.995,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
394,1,3591.775,-0.047,-0.021,0.989,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
395,1,3591.785,-0.044,-0.021,0.988,0.0,0.0,0.0,15,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
396,1,3591.795,-0.042,-0.025,0.988,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
397,1,3591.805,-0.048,-0.023,0.992,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
398,1,3591.815,-0.043,-0.022,0.99,0.0,0.0,0.0,15,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
399,1,3591.825,-0.043,-0.021,0.99,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
400,1,3591.835,-0.041,-0.024,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
401,1,3591.845,-0.042,-0.019,0.982,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
402,1,3591.855,-0.044,-0.021,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
403,1,3591.865,-0.045,-0.021,0.982,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
404,1,3591.875,-0.045,-0.021,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
405,1,3591.885,-0.044,-0.021,0.989,0.0,0.0,0.0,15,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
406,1,3591.895,-0.042,-0.023,0.985,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
407,1,3591.905,-0.045,-0.023,0.992,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
408,1,3591.915,-0.042,-0.022,0.99,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
409,1,3591.925,-0.041,-0.021,0.984,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
410,1,3591.935,-0.043,-0.019,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
411,1,3591.945,-0.047,-0.023,0.991,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
412,1,3591.955,-0.042,-0.022,0.982,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
413,1,3591.965,-0.042,-0.021,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
414,1,3591.975,-0.048,-0.02,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
415,1,3591.985,-0.044,-0.023,0.982,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
416,1,3591.995,-0.043,-0.022,0.989,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
417,1,3592.005,-0.046,-0.022,0.986,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
418,1,3592.015,-0.046,-0.014,0.987,0.0,0.0,0.0,15,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
419,1,3592.025,-0.041,-0.024,0.991,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
420,1,3592.035,-0.044,-0.021,0.987,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
421,1,3592.045,-0.043,-0.02,0.989,0.0,0.0,0.0,15,-12,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
422,1,3592.055,-0.042,-0.022,0.986,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
423,1,3592.065,-0.043,-0.024,0.986,0.0,0.0,0.0,14,-12,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
424,1,3592.075,-0.045,-0.025,0.99,0.0,0.0,0.0,15,-12,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
425,1,3592.085,-0.043,-0.021,0.983,0.0,0.0,0.0,15,-12,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
426,1,3592.095,-0.045,-0.021,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
427,1,3592.105,-0.043,-0.029,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
428,1,3592.115,-0.04,-0.025,0.991,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
429,1,3592.125,-0.049,-0.016,0.983,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
430,1,3592.135,-0.045,-0.022,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
431,1,3592.145,-0.043,-0.023,0.991,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
432,1,3592.155,-0.041,-0.022,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
433,1,3592.165,-0.045,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
434,1,3592.175,-0.043,-0.02,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
435,1,3592.185,-0.04,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
436,1,3592.195,-0.043,-0.021,0.983,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
437,1,3592.205,-0.045,-0.02,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
438,1,3592.215,-0.046,-0.021,0.987,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
439,1,3592.225,-0.044,-0.022,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
440,1,3592.235,-0.044,-0.024,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
441,1,3592.245,-0.047,-0.015,0.985,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
442,1,3592.255,-0.039,-0.024,0.99,0.0,0.0,0.0,15,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
443,1,3592.265,-0.043,-0.022,0.99,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
444,1,3592.275,-0.049,-0.022,0.982,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
445,1,3592.285,-0.048,-0.017,0.981,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
446,1,3592.295,-0.041,-0.022,0.991,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
447,1,3592.305,-0.037,-0.021,0.996,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
448,1,3592.315,-0.041,-0.021,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
449,1,3592.325,-0.047,-0.018,0.981,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
450,1,3592.335,-0.043,-0.024,0.984,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
451,1,3592.345,-0.044,-0.022,0.988,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
452,1,3592.355,-0.046,-0.023,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
453,1,3592.365,-0.043,-0.017,0.988,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
454,1,3592.375,-0.044,-0.025,0.992,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
455,1,3592.385,-0.045,-0.02,0.99,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
456,1,3592.395,-0.039,-0.021,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
457,1,3592.405,-0.046,-0.02,0.981,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
458,1,3592.415,-0.043,-0.026,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
459,1,3592.425,-0.045,-0.022,0.987,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
460,1,3592.435,-0.045,-0.021,0.984,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
461,1,3592.445,-0.046,-0.019,0.982,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
462,1,3592.455,-0.042,-0.02,0.99,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
463,1,3592.465,-0.045,-0.024,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
464,1,3592.475,-0.043,-0.02,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
465,1,3592.485,-0.045,-0.02,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
466,1,3592.495,-0.044,-0.018,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
467,1,3592.505,-0.045,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
468,1,3592.515,-0.047,-0.021,0.988,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
469,1,3592.525,-0.041,-0.023,0.984,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
470,1,3592.535,-0.044,-0.023,0.993,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
471,1,3592.545,-0.041,-0.023,0.993,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
472,1,3592.555,-0.052,-0.015,0.984,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
473,1,3592.565,-0.046,-0.02,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
474,1,3592.575,-0.042,-0.026,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
475,1,3592.585,-0.049,-0.021,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
476,1,3592.595,-0.043,-0.019,0.995,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
477,1,3592.605,-0.042,-0.023,0.996,0.0,0.0,0.0,14,-11,-13,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
478,1,3592.615,-0.039,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
479,1,3592.625,-0.04,-0.022,0.985,0.0,0.0,0.0,15,-11,-13,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
480,1,3592.635,-0.047,-0.021,0.981,0.0,0.0,0.0,15,-11,-13,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
481,1,3592.645,-0.043,-0.025,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
482,1,3592.655,-0.043,-0.02,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
483,1,3592.665,-0.04,-0.02,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
484,1,3592.675,-0.045,-0.021,0.984,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
485,1,3592.685,-0.042,-0.024,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
486,1,3592.695,-0.046,-0.024,0.983,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
487,1,3592.705,-0.041,-0.021,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
488,1,3592.715,-0.046,-0.019,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
489,1,3592.725,-0.042,-0.016,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
490,1,3592.735,-0.043,-0.027,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
491,1,3592.745,-0.046,-0.022,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
492,1,3592.755,-0.042,-0.02,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
493,1,3592.765,-0.044,-0.02,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
494,1,3592.775,-0.043,-0.023,0.989,0.0,0.0,0.0,14,-12,-13,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
495,1,3592.785,-0.045,-0.021,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
496,1,3592.795,-0.044,-0.018,0.982,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
497,1,3592.805,-0.041,-0.022,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
498,1,3592.815,-0.048,-0.025,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
499,1,3592.825,-0.046,-0.019,0.982,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
500,1,3592.835,-0.044,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
501,1,3592.845,-0.044,-0.021,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
502,1,3592.855,-0.044,-0.023,0.991,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
503,1,3592.865,-0.046,-0.019,0.984,0.0,0.0,0.0,15,-11,-13,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
504,1,3592.875,-0.04,-0.023,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
505,1,3592.885,-0.046,-0.017,0.984,0.0,0.0,0.0,14,-11,-13,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
506,1,3592.895,-0.042,-0.021,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
507,1,3592.905,-0.042,-0.021,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
508,1,3592.915,-0.044,-0.021,0.986,0.0,0.0,0.0,15,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
509,1,3592.925,-0.042,-0.021,0.983,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
510,1,3592.935,-0.045,-0.022,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
511,1,3592.945,-0.046,-0.021,0.988,0.0,0.0,0.0,15,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
512,1,3592.955,-0.043,-0.022,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
513,1,3592.965,-0.044,-0.022,0.984,0.0,0.0,0.0,15,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
514,1,3592.975,-0.044,-0.026,0.985,0.0,0.0,0.0,15,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
515,1,3592.985,-0.048,-0.019,0.988,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
516,1,3592.995,-0.045,-0.022,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
517,1,3593.005,-0.042,-0.021,0.993,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
518,1,3593.015,-0.048,-0.02,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
519,1,3593.025,-0.046,-0.022,0.984,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
520,1,3593.035,-0.044,-0.018,0.984,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
521,1,3593.045,-0.046,-0.024,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
522,1,3593.055,-0.046,-0.021,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
523,1,3593.065,-0.044,-0.021,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
524,1,3593.075,-0.044,-0.023,0.981,0.0,0.0,0.0,14,-11,-13,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
525,1,3593.085,-0.041,-0.021,0.987,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
526,1,3593.095,-0.044,-0.021,0.986,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
527,1,3593.105,-0.042,-0.026,0.991,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
528,1,3593.115,-0.045,-0.02,0.992,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
529,1,3593.125,-0.045,-0.021,0.983,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
530,1,3593.135,-0.046,-0.022,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
531,1,3593.145,-0.043,-0.025,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
532,1,3593.155,-0.043,-0.019,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
533,1,3593.165,-0.046,-0.022,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
534,1,3593.175,-0.039,-0.022,0.983,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
535,1,3593.185,-0.047,-0.02,0.983,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
