Time,Speed,accX,accY,accZ,Magnitude
32.466,1500,0.23325137,0.01375824,-0.0138489,83.2246811492331
32.476,1500,-0.13774863,0.01575824,-0.1818489,83.2246811492331
32.486,1500,-0.07974863,-0.06524176,-0.2008489,83.2246811492331
32.496,1500,-0.08174863,-0.04024176,-0.1138489,83.2246811492331
32.506,1500,-0.12074863,-0.08724176,-0.0858489,83.2246811492331
32.516,1500,-0.06374863,-0.07324176,-0.0728489,83.2246811492331
32.526,1500,0.18225137,0.03775824,0.0601511,83.2246811492331
32.536,1500,0.27825137,0.07175824,0.4261511,83.2246811492331
32.546,1500,0.36925137,0.12075824,0.3911511,83.2246811492331
32.556,1500,0.16825137,0.25775824,0.2231511,83.2246811492331
32.566,1500,-0.34274863,-0.04024176,-0.0728489,83.2246811492331
32.577,1500,-0.38874863,-0.15524176,-0.3518489,83.2246811492331
32.587,1500,-0.32174863,-0.15224176,-0.0618489,83.2246811492331
32.597,1500,-0.41474863,-0.13224176,-0.0978489,83.2246811492331
32.607,1500,0.23025137,0.14275824,0.3021511,83.2246811492331
32.616,1500,0.33225137,0.16575824,0.4781511,83.2246811492331
32.626,1500,-0.03474863,-0.13924176,-0.2858489,83.2246811492331
32.636,1500,-0.00774863,-0.07824176,-0.0988489,83.2246811492331
32.646,1500,-0.07074863,-0.08324176,-0.0768489,83.2246811492331
32.656,1500,-0.20074863,-0.02924176,0.2541511,83.2246811492331
32.666,1500,-0.10474863,-0.06124176,0.2201511,83.2246811492331
32.676,1500,-0.18374863,-0.22624176,-0.0908489,83.2246811492331
32.686,1500,-0.01274863,-0.28124176,-0.1828489,83.2246811492331
32.696,1500,-0.14874863,-0.25024176,0.0421511,83.2246811492331
32.707,1500,-0.12674863,-0.17124176,0.0501511,175.725315008204
32.717,1500,-0.09774863,-0.23324176,0.0351511,175.725315008204
32.727,1500,-0.01074863,-0.23624176,0.0251511,175.725315008204
32.737,1500,-0.00074863,-0.16524176,0.0371511,175.725315008204
32.747,1500,-0.06274863,-0.15924176,0.0131511,175.725315008204
32.757,1500,-0.05774863,-0.12124176,-0.0058489,175.725315008204
32.767,1500,-0.02374863,-0.10224176,0.0031511,175.725315008204
32.777,1500,-0.01074863,-0.09724176,0.0121511,175.725315008204
32.787,1500,-0.03374863,-0.04624176,0.0041511,175.725315008204
32.796,1500,-0.01174863,-0.04724176,0.0011511,175.725315008204
32.806,1500,-0.01374863,-0.05424176,0.0121511,175.725315008204
32.816,1500,-0.02274863,-0.02824176,-0.0008489,175.725315008204
32.826,1500,-0.03674863,-0.02824176,-0.0038489,175.725315008204
32.836,1500,-0.02074863,-0.02424176,-0.0048489,175.725315008204
32.846,1500,-0.02474863,-0.00824176,-0.0008489,175.725315008204
32.857,1500,0.00225137,-0.03224176,0.0071511,175.725315008204
32.867,1500,-0.04674863,-0.08624176,0.0911511,175.725315008204
32.877,1500,-0.01574863,-0.20224176,0.0091511,175.725315008204
32.887,1500,-0.05774863,-0.25624176,0.0221511,175.725315008204
32.896,1500,-0.04074863,-0.25824176,0.0411511,175.725315008204
32.906,1500,-0.01974863,-0.23124176,0.0391511,175.725315008204
32.916,1500,-0.05374863,-0.21724176,0.0281511,175.725315008204
32.926,1500,-0.09974863,-0.22224176,0.0081511,175.725315008204
32.936,1500,-0.25874863,-0.20724176,-0.0138489,175.725315008204
32.946,1500,0.07525137,-0.17724176,0.0131511,175.725315008204
32.957,1500,-0.01474863,-0.22424176,-0.1038489,175.725315008204
32.966,1500,-0.10474863,-0.08424176,0.1081511,175.725315008204
32.976,1500,-0.18374863,-0.11624176,-0.0508489,175.725315008204
32.986,1500,0.00525137,-0.13924176,-0.0998489,175.725315008204
32.996,1500,0.20725137,-0.05724176,-0.0278489,175.725315008204
33.007,1500,-0.37374863,-0.03924176,-0.0128489,175.725315008204
33.017,1500,0.00225137,0.12475824,0.3081511,175.725315008204
33.027,1500,0.30725137,0.09675824,0.1951511,175.725315008204
33.037,1500,0.08525137,0.02075824,0.1251511,175.725315008204
33.047,1500,0.03925137,-0.04424176,-0.0798489,175.725315008204
33.057,1500,0.13625137,-0.00324176,-0.1208489,175.725315008204
33.066,1500,0.17825137,-0.01924176,-0.2388489,175.725315008204
33.076,1500,-0.06574863,-0.00324176,0.0021511,175.725315008204
33.086,1500,-0.01974863,0.02375824,-0.0568489,175.725315008204
33.096,1500,0.01325137,0.02475824,0.0991511,175.725315008204
33.106,1500,-0.02074863,-0.00924176,0.1431511,175.725315008204
33.116,1500,-0.09174863,-0.01224176,-0.1408489,175.725315008204
33.126,1500,-0.12774863,-0.01424176,-0.0248489,175.725315008204
33.137,1500,-0.13274863,-0.10824176,0.0161511,175.725315008204
33.147,1500,0.08225137,0.04275824,0.0301511,175.725315008204
33.157,1500,-0.05774863,-0.02524176,-0.1478489,175.725315008204
33.167,1500,0.06525137,-0.04724176,-0.0298489,175.725315008204
33.177,1500,-0.19474863,-0.02824176,0.0851511,175.725315008204
33.187,1500,-0.17074863,0.04775824,0.2171511,175.725315008204
33.197,1500,-0.03674863,0.05575824,0.0881511,175.725315008204
33.207,1500,0.14925137,0.09775824,0.1681511,175.725315008204
33.217,1500,-0.00274863,-0.05124176,-0.0908489,175.725315008204
33.226,1500,-0.00174863,-0.01824176,-0.2228489,171.065846056725
33.237,1500,0.12625137,0.01475824,-0.1728489,171.065846056725
33.247,1500,0.19425137,0.09775824,0.1561511,171.065846056725
33.256,1500,-0.09574863,0.15875824,0.1331511,171.065846056725
33.266,1500,0.11025137,0.17375824,0.1381511,171.065846056725
33.276,1500,0.00025137,0.14675824,0.0331511,171.065846056725
33.286,1500,0.10225137,0.12075824,-0.1428489,171.065846056725
33.296,1500,0.10525137,0.17975824,-0.1048489,171.065846056725
33.307,1500,0.09925137,0.18075824,-0.0688489,171.065846056725
33.317,1500,0.23925137,0.17775824,-0.0618489,171.065846056725
33.327,1500,0.13325137,0.14975824,-0.0448489,171.065846056725
33.337,1500,-0.01274863,0.12375824,-0.0268489,171.065846056725
33.347,1500,0.07425137,0.10075824,-0.0178489,171.065846056725
33.357,1500,0.04125137,0.07475824,0.0221511,171.065846056725
33.367,1500,0.06625137,0.03875824,0.0011511,171.065846056725
33.377,1500,0.05325137,0.02975824,0.0041511,171.065846056725
33.387,1500,0.01825137,0.04275824,-0.0008489,171.065846056725
33.396,1500,0.00925137,0.02375824,0.0001511,171.065846056725
33.406,1500,0.01025137,0.00075824,-0.0008489,171.065846056725
33.416,1500,0.00425137,0.00875824,0.0051511,171.065846056725
33.427,1500,0.00625137,-0.00724176,0.0091511,171.065846056725
33.437,1500,0.00525137,-0.01324176,0.0011511,171.065846056725
33.447,1500,-0.00774863,-0.01724176,-0.0028489,171.065846056725
33.457,1500,-0.01774863,-0.02524176,-0.0038489,171.065846056725
33.466,1500,-0.00774863,-0.02824176,0.0091511,171.065846056725
33.477,1500,-0.00674863,-0.04224176,0.0061511,171.065846056725
33.486,1500,-0.01674863,-0.06324176,0.0021511,171.065846056725
33.496,1500,-0.05874863,-0.07324176,0.0111511,171.065846056725
33.507,1500,-0.05474863,-0.07824176,0.0151511,171.065846056725
33.517,1500,-0.03574863,-0.08624176,0.0131511,171.065846056725
33.527,1500,-0.03574863,-0.09824176,0.0071511,171.065846056725
33.536,1500,-0.03774863,-0.11024176,-0.0178489,171.065846056725
33.546,1500,0.05125137,-0.08824176,0.0201511,171.065846056725
33.556,1500,-0.07674863,-0.11524176,-0.0208489,171.065846056725
33.568,1500,-0.04374863,-0.09724176,0.0241511,171.065846056725
33.577,1500,-0.03474863,-0.07424176,0.0341511,171.065846056725
33.587,1500,0.09225137,-0.05324176,0.1021511,171.065846056725
33.597,1500,-0.01674863,-0.06824176,-0.0098489,171.065846056725
33.607,1500,0.00025137,-0.05724176,-0.0418489,171.065846056725
33.617,1500,-0.04174863,-0.07724176,-0.1048489,171.065846056725
33.627,1500,-0.14674863,0.01375824,0.0871511,171.065846056725
33.637,1500,-0.10574863,-0.03624176,0.0391511,171.065846056725
33.647,1500,-0.03274863,-0.06424176,-0.0428489,171.065846056725
33.657,1500,0.15025137,0.05575824,0.0561511,171.065846056725
33.667,1500,-0.02674863,-0.01924176,-0.0178489,171.065846056725
33.676,1500,0.20325137,0.06375824,0.0491511,171.065846056725
33.686,1500,-0.19374863,-0.12924176,-0.0868489,171.065846056725
33.696,1500,0.09325137,0.04375824,-0.0018489,171.065846056725
33.707,1500,-0.24474863,-0.05824176,-0.1408489,171.065846056725
33.717,1500,0.09125137,-0.00324176,-0.0718489,171.065846056725
33.727,1500,-0.01674863,0.02075824,-0.0008489,171.065846056725
33.737,1500,0.00725137,-0.08224176,-0.0658489,171.065846056725
33.747,1500,0.19225137,0.01475824,-0.0328489,71.6783764333475
33.757,1500,0.01725137,0.01875824,0.1571511,71.6783764333475
33.767,1500,-0.01474863,-0.03424176,-0.0808489,71.6783764333475
33.777,1500,-0.13874863,0.03475824,0.0421511,71.6783764333475
33.787,1500,-0.06974863,-0.05024176,-0.0018489,71.6783764333475
33.797,1500,-0.19574863,-0.04424176,0.0261511,71.6783764333475
33.807,1500,-0.01574863,-0.07824176,-0.1078489,71.6783764333475
33.817,1500,0.10325137,0.07175824,0.0591511,71.6783764333475
33.827,1500,0.09325137,-0.02624176,0.0161511,71.6783764333475
33.837,1500,0.15725137,0.00775824,-0.0018489,71.6783764333475
33.847,1500,-0.21174863,0.06075824,0.1621511,71.6783764333475
33.857,1500,0.18625137,-0.09324176,-0.1898489,71.6783764333475
33.867,1500,0.23025137,0.04675824,0.0951511,71.6783764333475
33.877,1500,0.06725137,-0.05624176,-0.0298489,71.6783764333475
33.887,1500,0.03825137,-0.02224176,-0.0368489,71.6783764333475
33.896,1500,-0.00574863,0.02275824,0.0821511,71.6783764333475
33.907,1500,-0.11574863,-0.05524176,-0.0848489,71.6783764333475
33.917,1500,-0.18274863,-0.03024176,0.0461511,71.6783764333475
33.927,1500,0.06425137,-0.05624176,-0.1038489,71.6783764333475
33.937,1500,0.03325137,0.04175824,0.1291511,71.6783764333475
33.947,1500,0.01525137,-0.10724176,-0.1648489,71.6783764333475
33.957,1500,-0.04574863,0.01575824,0.0561511,71.6783764333475
33.967,1500,0.01925137,-0.05324176,-0.0448489,71.6783764333475
33.977,1500,0.10325137,-0.05324176,-0.0898489,71.6783764333475
33.987,1500,0.30125137,0.04875824,0.1951511,71.6783764333475
33.997,1500,0.05825137,-0.05124176,-0.0488489,71.6783764333475
34.007,1500,-0.16774863,0.03575824,0.1141511,71.6783764333475
34.017,1500,0.10725137,0.01075824,0.0211511,71.6783764333475
34.027,1500,-0.06674863,-0.08124176,-0.0148489,71.6783764333475
34.037,1500,0.09125137,-0.01824176,0.0571511,71.6783764333475
34.047,1500,0.01025137,0.03875824,0.0411511,71.6783764333475
34.057,1500,-0.21074863,-0.11224176,-0.0518489,71.6783764333475
34.067,1500,0.14825137,-0.00124176,-0.0028489,71.6783764333475
34.078,1500,-0.11574863,0.02775824,0.0861511,71.6783764333475
34.087,1500,-0.07574863,-0.10024176,-0.1338489,71.6783764333475
34.097,1500,0.03425137,0.03675824,0.0821511,71.6783764333475
34.107,1500,0.10625137,-0.02924176,0.0491511,71.6783764333475
34.117,1500,0.13925137,0.00075824,-0.0278489,71.6783764333475
34.127,1500,0.06625137,0.04875824,0.1101511,71.6783764333475
34.137,1500,0.11325137,-0.04324176,-0.0548489,71.6783764333475
34.148,1500,-0.32474863,-0.07924176,0.0281511,71.6783764333475
34.157,1500,0.17025137,0.10475824,0.0881511,71.6783764333475
34.167,1500,-0.01974863,-0.09624176,-0.1158489,71.6783764333475
34.177,1500,0.16825137,0.04675824,0.0861511,71.6783764333475
34.187,1500,-0.07574863,-0.03924176,-0.0448489,71.6783764333475
34.197,1500,0.10825137,-0.00024176,0.0091511,71.6783764333475
34.207,1500,-0.00974863,-0.03724176,-0.0758489,71.6783764333475
34.217,1500,0.08125137,0.03475824,0.0851511,71.6783764333475
34.227,1500,-0.02474863,0.00475824,-0.0258489,71.6783764333475
34.236,1500,-0.08074863,-0.06124176,0.0021511,71.6783764333475
34.247,1500,0.22125137,0.09475824,0.1471511,71.6783764333475
34.257,1500,-0.18374863,-0.04124176,0.0191511,71.6783764333475
34.267,1500,0.04225137,0.01975824,0.0791511,109.279416136057
34.278,1500,-0.02074863,0.02575824,-0.0088489,109.279416136057
34.287,1500,-0.11474863,-0.10524176,-0.0378489,109.279416136057
34.297,1500,0.17025137,0.09775824,0.1281511,109.279416136057
34.307,1500,-0.01574863,0.03075824,0.0201511,109.279416136057
34.317,1500,0.01225137,-0.04724176,-0.0628489,109.279416136057
34.327,1500,-0.11274863,0.03975824,0.0761511,109.279416136057
34.337,1500,0.14225137,0.00475824,-0.0068489,109.279416136057
34.347,1500,0.29425137,0.00975824,-0.0278489,109.279416136057
34.357,1500,-0.15974863,0.03875824,0.1031511,109.279416136057
34.367,1500,0.05425137,0.00775824,-0.0268489,109.279416136057
34.377,1500,0.05125137,0.05175824,0.0191511,109.279416136057
34.387,1500,0.09025137,0.07375824,-0.0148489,109.279416136057
34.397,1500,-0.08974863,-0.01524176,-0.0658489,109.279416136057
34.408,1500,0.14425137,0.03375824,0.0031511,109.279416136057
34.418,1500,0.11325137,0.08575824,0.0691511,109.279416136057
34.428,1500,0.14825137,0.04875824,-0.0568489,109.279416136057
34.437,1500,0.05225137,0.01175824,-0.0188489,109.279416136057
34.446,1500,0.08525137,0.08475824,0.0221511,109.279416136057
34.457,1500,-0.00074863,0.03175824,-0.0708489,109.279416136057
34.467,1500,0.05225137,0.09275824,0.0391511,109.279416136057
34.477,1500,0.13525137,0.08275824,0.0501511,109.279416136057
34.487,1500,0.00025137,0.03175824,-0.0258489,109.279416136057
34.497,1500,0.01925137,0.03175824,-0.0008489,109.279416136057
34.507,1500,0.01625137,0.01875824,0.0021511,109.279416136057
34.517,1500,0.02525137,0.01375824,-0.0048489,109.279416136057
34.526,1500,0.01425137,0.01475824,0.0001511,109.279416136057
34.537,1500,0.01425137,0.01375824,-0.0038489,109.279416136057
34.547,1500,0.02525137,0.00775824,0.0031511,109.279416136057
34.556,1500,0.00525137,-0.01924176,0.0001511,109.279416136057
34.567,1500,-0.01474863,-0.05224176,0.0031511,109.279416136057
34.577,1500,-0.02174863,-0.10024176,0.0041511,109.279416136057
34.587,1500,-0.03974863,-0.15524176,0.0131511,109.279416136057
34.597,1500,-0.07074863,-0.20724176,0.0151511,109.279416136057
34.607,1500,-0.08174863,-0.26824176,0.0121511,109.279416136057
34.617,1500,-0.10074863,-0.33324176,0.0221511,109.279416136057
34.627,1500,-0.06374863,-0.34224176,0.0321511,109.279416136057
34.636,1500,-0.03774863,-0.35424176,0.0351511,109.279416136057
34.647,1500,-0.01374863,-0.34024176,0.0321511,109.279416136057
34.657,1500,0.03325137,-0.27924176,0.0321511,109.279416136057
34.667,1500,-0.01074863,-0.30024176,0.0121511,109.279416136057
34.677,1500,-0.16174863,-0.20724176,0.0431511,109.279416136057
34.687,1500,-0.06574863,-0.12024176,-0.0128489,109.279416136057
34.697,1500,0.00225137,-0.05624176,0.0051511,109.279416136057
34.707,1500,-0.08574863,0.00275824,0.0971511,109.279416136057
34.717,1500,-0.01974863,-0.07924176,0.0001511,109.279416136057
34.727,1500,-0.10274863,-0.11624176,-0.1348489,109.279416136057
34.737,1500,-0.04274863,-0.03724176,0.0191511,109.279416136057
34.746,1500,-0.04274863,-0.06824176,-0.1208489,109.279416136057
34.757,1500,0.13825137,0.03675824,-0.0588489,109.279416136057
34.767,1500,0.18625137,0.07975824,-0.0148489,109.279416136057
34.777,1500,-0.04874863,-0.02524176,-0.0008489,109.279416136057
34.787,1500,0.11225137,-0.01624176,0.0641511,169.452417662843
34.797,1500,-0.07474863,-0.06124176,0.0511511,169.452417662843
34.807,1500,-0.02974863,0.00475824,0.1461511,169.452417662843
34.817,1500,-0.06274863,0.05275824,0.0271511,169.452417662843
34.827,1500,0.14425137,0.11975824,-0.0008489,169.452417662843
34.837,1500,0.04725137,0.08675824,0.0201511,169.452417662843
34.847,1500,-0.03474863,-0.02424176,-0.0018489,169.452417662843
34.858,1500,-0.00074863,-0.05324176,0.0161511,169.452417662843
34.867,1500,-0.00574863,-0.03824176,-0.0898489,169.452417662843
34.877,1500,0.02925137,0.11275824,-0.0858489,169.452417662843
34.887,1500,0.19225137,0.24175824,0.0001511,169.452417662843
34.897,1500,-0.01474863,0.28675824,-0.0088489,169.452417662843
34.907,1500,0.02725137,0.26575824,-0.0008489,169.452417662843
34.917,1500,0.25625137,0.26375824,0.0781511,169.452417662843
34.927,1500,0.23225137,0.23575824,-0.0208489,169.452417662843
34.937,1500,0.04125137,0.19775824,-0.0398489,169.452417662843
34.946,1500,0.21225137,0.26975824,0.0331511,169.452417662843
34.957,1500,0.18425137,0.26875824,-0.0158489,169.452417662843
34.967,1500,0.18225137,0.24275824,-0.0268489,169.452417662843
34.977,1500,0.10525137,0.19575824,0.0181511,169.452417662843
34.987,1500,0.08525137,0.11375824,0.0071511,169.452417662843
34.997,1500,0.04025137,0.06075824,0.0051511,169.452417662843
35.007,1500,0.02525137,0.01775824,-0.0158489,169.452417662843
35.017,1500,0.02525137,0.02875824,-0.0208489,169.452417662843
35.028,1500,0.02525137,0.01875824,-0.0038489,169.452417662843
35.037,1500,-0.01174863,-0.00224176,0.0171511,169.452417662843
35.047,1500,-0.04274863,-0.05924176,0.0211511,169.452417662843
35.057,1500,-0.07674863,-0.14924176,0.0091511,169.452417662843
35.067,1500,-0.07574863,-0.21924176,0.0451511,169.452417662843
35.077,1500,-0.02374863,-0.27624176,0.0301511,169.452417662843
35.087,1500,-0.05574863,-0.31524176,0.0141511,169.452417662843
35.098,1500,-0.06674863,-0.29924176,0.0331511,169.452417662843
35.107,1500,-0.10274863,-0.29924176,0.0311511,169.452417662843
35.117,1500,-0.14174863,-0.29724176,0.0371511,169.452417662843
35.127,1500,-0.07274863,-0.29524176,-0.0768489,169.452417662843
35.138,1500,-0.19774863,-0.27224176,0.0101511,169.452417662843
35.148,1500,-0.33874863,-0.25324176,0.0011511,169.452417662843
35.157,1500,-0.09074863,-0.14424176,0.0761511,169.452417662843
35.167,1500,0.11825137,-0.06924176,-0.0048489,169.452417662843
35.177,1500,-0.09874863,-0.05424176,-0.0608489,169.452417662843
35.187,1500,0.00325137,0.07875824,0.1251511,169.452417662843
35.198,1500,0.13325137,0.03875824,0.0981511,169.452417662843
35.208,1500,0.03725137,0.00575824,0.1141511,169.452417662843
35.218,1500,-0.02874863,-0.02624176,0.1511511,169.452417662843
35.228,1500,-0.02774863,-0.07324176,-0.0308489,169.452417662843
35.238,1500,-0.11774863,-0.02824176,-0.0558489,169.452417662843
35.247,1500,-0.18174863,0.06275824,-0.0248489,169.452417662843
35.258,1500,0.09825137,0.14175824,0.0321511,169.452417662843
35.267,1500,-0.08174863,0.04875824,0.0571511,169.452417662843
35.277,1500,-0.01174863,-0.05124176,0.0351511,169.452417662843
35.288,1500,-0.05374863,-0.06924176,0.0541511,169.452417662843
35.297,1500,0.04125137,-0.03424176,-0.0178489,169.452417662843
35.307,1500,0.06525137,0.02775824,-0.0088489,169.452417662843
35.317,1500,0.00925137,0.09675824,-0.0408489,229.975744774604
35.327,1500,-0.16674863,0.09775824,-0.0308489,229.975744774604
35.337,1500,-0.03674863,0.01675824,0.0111511,229.975744774604
35.347,1500,-0.03874863,-0.01624176,0.0731511,229.975744774604
35.357,1500,0.00325137,0.00975824,-0.0078489,229.975744774604
35.367,1500,0.06525137,0.23375824,0.1151511,229.975744774604
35.377,1500,0.05225137,0.22475824,-0.1368489,229.975744774604
35.387,1500,0.10825137,0.34775824,-0.0058489,229.975744774604
35.398,1500,0.27825137,0.36375824,0.0021511,229.975744774604
35.407,1500,0.15225137,0.21675824,-0.1298489,229.975744774604
35.417,1500,0.18825137,0.23675824,-0.0498489,229.975744774604
35.427,1500,0.26525137,0.25975824,-0.0168489,229.975744774604
35.437,1500,0.15025137,0.20875824,-0.0258489,229.975744774604
35.447,1500,0.09825137,0.18075824,-0.0158489,229.975744774604
35.457,1500,0.14725137,0.19575824,-0.0188489,229.975744774604
35.467,1500,0.11925137,0.17075824,-0.0208489,229.975744774604
35.478,1500,0.06925137,0.09775824,0.0001511,229.975744774604
35.487,1500,0.05525137,0.02875824,-0.0048489,229.975744774604
35.497,1500,0.01925137,-0.05124176,-0.0048489,229.975744774604
35.507,1500,-0.02874863,-0.11224176,-0.0038489,229.975744774604
35.517,1500,-0.03274863,-0.13224176,0.0131511,229.975744774604
35.527,1500,-0.05274863,-0.18024176,0.0311511,229.975744774604
35.537,1500,-0.11474863,-0.26324176,0.0161511,229.975744774604
35.547,1500,-0.09974863,-0.33124176,0.0221511,229.975744774604
35.558,1500,-0.10674863,-0.38524176,0.0151511,229.975744774604
35.567,1500,-0.01474863,-0.34524176,0.0161511,229.975744774604
35.577,1500,-0.12774863,-0.38924176,0.0291511,229.975744774604
35.588,1500,-0.36674863,-0.33624176,0.0201511,229.975744774604
35.597,1500,-0.07474863,-0.19724176,0.0401511,229.975744774604
35.607,1500,-0.08574863,-0.24024176,-0.0478489,229.975744774604
35.618,1500,-0.18974863,-0.29824176,-0.2098489,229.975744774604
35.627,1500,0.11025137,-0.15224176,-0.0358489,229.975744774604
35.637,1500,-0.05274863,-0.08824176,0.0531511,229.975744774604
35.647,1500,-0.28574863,-0.08024176,0.0881511,229.975744774604
35.657,1500,-0.31174863,-0.07824176,0.1231511,229.975744774604
35.668,1500,-0.30774863,-0.06024176,0.0571511,229.975744774604
35.677,1500,-0.44374863,-0.12924176,0.0761511,229.975744774604
35.687,1500,-0.65574863,-0.09924176,0.0821511,229.975744774604
35.698,1500,-0.15474863,-0.03024176,0.1871511,229.975744774604
35.707,1500,-0.18474863,-0.15624176,0.1031511,229.975744774604
35.717,1500,-0.38274863,-0.01724176,0.2091511,229.975744774604
35.728,1500,0.11125137,0.20375824,0.4331511,229.975744774604
35.737,1500,0.17625137,0.07175824,0.4191511,229.975744774604
35.748,1500,0.05725137,0.04475824,0.0861511,229.975744774604
35.758,1500,-0.06174863,-0.04924176,-0.1818489,229.975744774604
35.768,1500,-0.04474863,-0.15324176,-0.2588489,229.975744774604
35.777,1500,0.01825137,-0.01824176,-0.1628489,229.975744774604
35.787,1500,0.01125137,0.16075824,-0.2548489,229.975744774604
35.798,1500,0.20825137,0.26675824,-0.2378489,229.975744774604
35.808,1500,0.42525137,0.36175824,0.0841511,229.975744774604
35.817,1500,-0.13474863,0.12675824,-0.0708489,229.975744774604
35.827,1500,0.19925137,0.34475824,-0.0328489,221.015039424056
35.837,1500,0.17425137,0.38475824,-0.0048489,221.015039424056
35.847,1500,0.33925137,0.37075824,0.0321511,221.015039424056
35.858,1500,0.26825137,0.25775824,0.0121511,221.015039424056
35.868,1500,0.11325137,0.28475824,-0.0548489,221.015039424056
35.878,1500,0.19225137,0.27975824,-0.0588489,221.015039424056
35.888,1500,0.16325137,0.26275824,-0.0518489,221.015039424056
35.898,1500,0.17625137,0.17975824,-0.0468489,221.015039424056
35.908,1500,0.11025137,0.10175824,-0.0138489,221.015039424056
35.918,1500,0.05925137,0.05375824,-0.0108489,221.015039424056
35.928,1500,-0.08674863,-0.00224176,0.0051511,221.015039424056
35.938,1500,-0.06874863,0.01375824,0.0001511,221.015039424056
35.948,1500,0.09325137,0.09775824,-0.0128489,221.015039424056
35.957,1500,0.03325137,0.06475824,0.0091511,221.015039424056
35.967,1500,0.05925137,0.02775824,-0.0028489,221.015039424056
35.978,1500,0.02425137,-0.00824176,-0.0248489,221.015039424056
35.988,1500,0.08725137,0.09775824,-0.0378489,221.015039424056
35.997,1500,0.10725137,0.20575824,-0.0728489,221.015039424056
36.008,1500,0.11625137,0.23175824,-0.0238489,221.015039424056
36.018,1500,0.21825137,0.29375824,-0.0168489,221.015039424056
36.028,1500,0.26725137,0.33775824,-0.0258489,221.015039424056
36.038,1500,0.22325137,0.33575824,-0.0378489,221.015039424056
36.048,1500,0.23925137,0.28175824,-0.0088489,221.015039424056
36.058,1500,0.32425137,0.34275824,-0.0488489,221.015039424056
36.068,1500,0.08225137,0.33575824,-0.0538489,221.015039424056
36.078,1500,0.20625137,0.26575824,-0.0228489,221.015039424056
36.087,1500,0.12525137,0.17575824,-0.0998489,221.015039424056
36.097,1500,0.02925137,0.10375824,-0.0278489,221.015039424056
36.107,1500,0.04325137,0.13575824,-0.1548489,221.015039424056
36.117,1500,0.06325137,0.12775824,-0.0858489,221.015039424056
36.128,1500,0.09225137,0.01675824,0.0871511,221.015039424056
36.138,1500,0.08725137,0.07275824,0.0881511,221.015039424056
36.148,1500,0.03025137,0.17475824,-0.0208489,221.015039424056
36.158,1500,0.17025137,0.02475824,-0.0408489,221.015039424056
36.168,1500,0.24025137,-0.08124176,0.0511511,221.015039424056
36.178,1500,0.13425137,0.05275824,-0.1618489,221.015039424056
36.188,1500,0.17025137,0.15075824,-0.0308489,221.015039424056
36.198,1500,0.22825137,-0.03324176,-0.0058489,221.015039424056
36.207,1500,0.09125137,0.01375824,-0.1178489,221.015039424056
36.217,1500,-0.10174863,0.11075824,-0.0778489,221.015039424056
36.228,1500,0.01425137,0.02575824,-0.1478489,221.015039424056
36.238,1500,-0.02674863,-0.12724176,-0.1998489,221.015039424056
36.248,1500,-0.09974863,-0.05724176,-0.1898489,221.015039424056
36.258,1500,-0.00074863,0.00575824,-0.1208489,221.015039424056
36.268,1500,-0.00274863,-0.09024176,-0.0418489,221.015039424056
36.278,1500,0.02225137,-0.13324176,0.2111511,221.015039424056
36.288,1500,-0.31874863,-0.17824176,0.0951511,221.015039424056
36.298,1500,-0.29874863,-0.30224176,-0.1848489,221.015039424056
36.308,1500,-0.02474863,-0.39924176,0.0161511,221.015039424056
36.318,1500,-0.06474863,-0.33324176,0.0781511,221.015039424056
36.328,1500,-0.10874863,-0.19124176,0.0841511,221.015039424056
36.338,1500,-0.02674863,-0.22124176,-0.0748489,221.015039424056
36.348,1500,-0.08874863,-0.40124176,-0.0148489,221.015039424056
36.358,1500,-0.15974863,-0.45624176,0.0321511,214.421142748123
36.368,1500,-0.12874863,-0.32424176,0.0611511,214.421142748123
36.378,1500,-0.11474863,-0.20224176,0.0031511,214.421142748123
36.388,1500,-0.03874863,-0.13124176,0.0141511,214.421142748123
36.398,1500,0.01925137,-0.08224176,0.0131511,214.421142748123
36.408,1500,0.01625137,-0.06424176,0.0071511,214.421142748123
36.418,1500,-0.06674863,-0.10524176,0.0051511,214.421142748123
36.427,1500,-0.02474863,-0.07424176,-0.0038489,214.421142748123
36.437,1500,0.00425137,-0.04824176,-0.0158489,214.421142748123
36.448,1500,0.01925137,-0.00524176,-0.0038489,214.421142748123
36.458,1500,0.05225137,0.05575824,-0.0048489,214.421142748123
36.468,1500,0.05025137,0.07475824,-0.0098489,214.421142748123
36.478,1500,0.06525137,0.10875824,0.0051511,214.421142748123
36.488,1500,0.08525137,0.14875824,0.0141511,214.421142748123
36.498,1500,0.13725137,0.17775824,-0.0088489,214.421142748123
36.508,1500,0.19425137,0.23475824,-0.0348489,214.421142748123
36.518,1500,0.21325137,0.28775824,-0.0238489,214.421142748123
36.528,1500,0.19025137,0.31775824,-0.0228489,214.421142748123
36.538,1500,0.22425137,0.29775824,-0.0268489,214.421142748123
36.548,1500,0.16125137,0.26775824,-0.0218489,214.421142748123
36.558,1500,0.21525137,0.23575824,-0.0198489,214.421142748123
36.568,1500,0.15925137,0.20775824,-0.0558489,214.421142748123
36.578,1500,0.08325137,0.17575824,-0.0268489,214.421142748123
36.588,1500,0.06025137,0.13575824,-0.0298489,214.421142748123
36.598,1500,0.08825137,0.07575824,-0.0348489,214.421142748123
