Time,Speed,accX,accY,accZ,velocity_magnitude
4.422,1500,-0.06074863,0.01475824,0.0691511,40.0513277947161
4.432,1500,0.02225137,0.01275824,0.0401511,40.0513277947161
4.442,1500,0.10425137,0.05075824,0.0971511,40.0513277947161
4.452,1500,0.01225137,-0.05524176,-0.0438489,40.0513277947161
4.462,1500,0.04525137,0.00275824,0.0431511,40.0513277947161
4.472,1500,-0.07574863,-0.04224176,-0.0428489,40.0513277947161
4.482,1500,-0.06374863,-0.00024176,0.0371511,40.0513277947161
4.492,1500,-0.03774863,-0.02124176,-0.0098489,40.0513277947161
4.502,1500,-0.02074863,-0.03924176,-0.0798489,40.0513277947161
4.512,1500,0.03125137,-0.00924176,0.0241511,40.0513277947161
4.522,1500,-0.03074863,-0.04524176,-0.0538489,40.0513277947161
4.532,1500,0.14325137,-0.01924176,0.0181511,40.0513277947161
4.542,1500,-0.00274863,0.02875824,0.1371511,40.0513277947161
4.552,1500,0.12525137,-0.00324176,0.0231511,40.0513277947161
4.562,1500,0.00525137,-0.00824176,0.0571511,40.0513277947161
4.573,1500,0.15725137,0.01675824,0.0091511,40.0513277947161
4.583,1500,-0.00574863,-0.04124176,-0.0528489,40.0513277947161
4.592,1500,0.21325137,0.01875824,-0.0338489,40.0513277947161
4.602,1500,0.06825137,0.02675824,0.0061511,40.0513277947161
4.612,1500,-0.05574863,-0.04624176,-0.0668489,40.0513277947161
4.622,1500,-0.02074863,0.00375824,-0.0248489,40.0513277947161
4.632,1500,-0.18974863,-0.07524176,-0.0448489,40.0513277947161
4.642,1500,-0.03874863,-0.01724176,-0.0208489,40.0513277947161
4.652,1500,-0.15274863,-0.05824176,-0.0148489,40.0513277947161
4.662,1500,0.01225137,0.00175824,0.0691511,40.0513277947161
4.673,1500,0.02925137,0.02575824,0.0621511,40.0513277947161
4.683,1500,-0.10774863,-0.04524176,-0.0348489,40.0513277947161
4.693,1500,0.02625137,-0.00324176,-0.0608489,40.0513277947161
4.702,1500,-0.01874863,-0.02224176,-0.0428489,40.0513277947161
4.712,1500,0.10025137,0.02375824,-0.0218489,40.0513277947161
4.722,1500,-0.00274863,-0.02724176,-0.0418489,40.0513277947161
4.732,1500,-0.05374863,-0.09824176,-0.1458489,40.0513277947161
4.742,1500,-0.03474863,0.00375824,0.0391511,40.0513277947161
4.752,1500,-0.21874863,-0.08024176,-0.0548489,40.0513277947161
4.762,1500,-0.01574863,0.00475824,0.0121511,42.9288022063874
4.772,1500,-0.04974863,-0.03124176,0.0221511,42.9288022063874
4.782,1500,-0.05874863,-0.00924176,0.0421511,42.9288022063874
4.792,1500,-0.02174863,0.03275824,0.1491511,42.9288022063874
4.802,1500,-0.00974863,-0.02724176,-0.0008489,42.9288022063874
4.812,1500,-0.09674863,-0.08824176,-0.1378489,42.9288022063874
4.822,1500,0.03625137,0.00475824,0.0381511,42.9288022063874
4.833,1500,-0.12574863,-0.06724176,-0.1168489,42.9288022063874
4.843,1500,0.01225137,-0.02824176,-0.0218489,42.9288022063874
4.853,1500,0.04225137,0.04875824,0.0771511,42.9288022063874
4.862,1500,-0.03874863,-0.05624176,-0.0118489,42.9288022063874
4.872,1500,-0.06174863,0.05075824,0.1311511,42.9288022063874
4.882,1500,0.18325137,-0.00424176,0.0571511,42.9288022063874
4.892,1500,-0.00674863,0.01175824,0.0981511,42.9288022063874
4.902,1500,0.08325137,-0.00324176,-0.0208489,42.9288022063874
4.912,1500,0.03425137,-0.01924176,-0.0138489,42.9288022063874
4.923,1500,0.14825137,0.02175824,-0.0608489,42.9288022063874
4.932,1500,-0.00374863,-0.02524176,-0.0058489,42.9288022063874
4.942,1500,-0.05974863,-0.00224176,0.0711511,42.9288022063874
4.953,1500,-0.00674863,0.00275824,0.0091511,42.9288022063874
4.962,1500,0.05125137,0.00675824,0.0341511,42.9288022063874
4.973,1500,-0.02674863,-0.01124176,-0.0158489,42.9288022063874
4.983,1500,0.03125137,0.00275824,-0.0468489,42.9288022063874
4.993,1500,-0.00974863,-0.02224176,-0.0088489,42.9288022063874
5.003,1500,-0.06774863,-0.06424176,-0.0528489,42.9288022063874
5.012,1500,-0.00574863,-0.02024176,-0.0398489,42.9288022063874
5.022,1500,0.02925137,0.01175824,0.0691511,42.9288022063874
5.032,1500,-0.00974863,-0.01624176,0.0271511,42.9288022063874
5.042,1500,-0.05674863,-0.00824176,-0.0248489,42.9288022063874
5.052,1500,0.16025137,0.02075824,0.0091511,42.9288022063874
5.062,1500,-0.02574863,-0.00924176,-0.0318489,42.9288022063874
5.072,1500,-0.04474863,0.01675824,0.0671511,42.9288022063874
5.082,1500,-0.02174863,0.00775824,0.0701511,42.9288022063874
5.092,1500,-0.00074863,-0.12124176,-0.2398489,42.9288022063874
5.103,1500,0.00225137,0.00075824,-0.0338489,42.9288022063874
5.113,1500,0.05125137,0.01575824,0.0571511,42.9288022063874
5.123,1500,0.11625137,-0.00124176,-0.0478489,42.9288022063874
5.133,1500,0.01725137,-0.02024176,-0.0388489,42.9288022063874
5.143,1500,-0.07774863,-0.03624176,0.0641511,42.9288022063874
5.153,1500,-0.07774863,0.02675824,0.0981511,42.9288022063874
5.163,1500,0.03725137,0.07375824,0.1271511,42.9288022063874
5.173,1500,0.14925137,-0.00724176,0.0001511,42.9288022063874
5.183,1500,0.00725137,0.03075824,0.0431511,42.9288022063874
5.193,1500,0.01425137,-0.01824176,-0.0508489,42.9288022063874
5.203,1500,0.05125137,-0.00024176,0.0421511,42.9288022063874
5.213,1500,0.03625137,0.04375824,0.1201511,42.9288022063874
5.223,1500,0.13925137,0.02475824,0.0651511,42.9288022063874
5.233,1500,-0.13674863,-0.02724176,-0.0568489,42.9288022063874
5.243,1500,-0.02074863,0.01175824,-0.0768489,42.9288022063874
5.253,1500,0.38725137,0.18875824,0.3161511,42.9288022063874
5.263,1500,-0.02574863,-0.07324176,-0.0388489,42.9288022063874
5.273,1500,0.00425137,-0.02024176,-0.0558489,42.9288022063874
5.283,1500,0.06925137,-0.00724176,-0.1018489,42.9288022063874
5.293,1500,0.23225137,-0.06424176,-0.1718489,67.6378877352048
5.303,1500,0.06325137,0.09675824,0.1921511,67.6378877352048
5.313,1500,-0.18474863,-0.01324176,-0.0208489,67.6378877352048
5.322,1500,-0.17274863,-0.06024176,0.0451511,67.6378877352048
5.332,1500,0.11025137,-0.00024176,0.0551511,67.6378877352048
5.342,1500,-0.12774863,-0.03224176,-0.0518489,67.6378877352048
5.352,1500,0.02525137,-0.03324176,-0.0138489,67.6378877352048
5.362,1500,-0.26574863,-0.09424176,0.0651511,67.6378877352048
5.372,1500,0.24525137,0.00575824,0.0911511,67.6378877352048
5.382,1500,-0.19574863,0.01875824,0.0741511,67.6378877352048
5.392,1500,-0.01774863,0.15075824,0.2861511,67.6378877352048
5.402,1500,0.20025137,0.10275824,0.1001511,67.6378877352048
5.412,1500,-0.02374863,0.01275824,-0.1508489,67.6378877352048
5.422,1500,0.09125137,-0.04924176,-0.0378489,67.6378877352048
5.432,1500,-0.01374863,0.01775824,0.0271511,67.6378877352048
5.443,1500,-0.04674863,0.04475824,0.1381511,67.6378877352048
5.452,1500,-0.03474863,0.01375824,-0.0258489,67.6378877352048
5.462,1500,0.15025137,0.02275824,-0.0388489,67.6378877352048
5.472,1500,-0.29174863,-0.18124176,-0.2468489,67.6378877352048
5.483,1500,0.42525137,0.12875824,0.1221511,67.6378877352048
5.493,1500,-0.05574863,0.02975824,0.1021511,67.6378877352048
5.503,1500,-0.01674863,-0.10524176,-0.1928489,67.6378877352048
5.513,1500,0.01525137,0.07975824,0.2621511,67.6378877352048
5.522,1500,-0.18674863,-0.12124176,-0.3068489,67.6378877352048
5.532,1500,0.44225137,0.17475824,0.1071511,67.6378877352048
5.542,1500,-0.47374863,-0.29324176,-0.3448489,67.6378877352048
5.552,1500,0.25125137,0.17875824,0.1151511,67.6378877352048
5.563,1500,0.29425137,-0.10424176,-0.0828489,67.6378877352048
5.573,1500,0.19325137,0.14375824,0.4061511,67.6378877352048
5.583,1500,-0.12074863,-0.15824176,-0.3298489,67.6378877352048
5.593,1500,0.01425137,0.10575824,0.1671511,67.6378877352048
5.603,1500,0.02325137,0.05575824,0.1711511,67.6378877352048
5.612,1500,-0.34074863,-0.15624176,-0.2448489,67.6378877352048
5.622,1500,0.17125137,0.06775824,0.0391511,67.6378877352048
5.632,1500,0.14425137,0.06475824,0.2001511,67.6378877352048
5.642,1500,-0.29874863,-0.07224176,0.0051511,67.6378877352048
5.652,1500,0.25025137,0.07975824,-0.0618489,67.6378877352048
5.663,1500,0.28825137,0.01375824,-0.0388489,67.6378877352048
5.672,1500,0.11025137,0.00975824,-0.0478489,67.6378877352048
5.682,1500,0.11025137,-0.01724176,0.0251511,67.6378877352048
5.692,1500,-0.08474863,-0.04424176,0.0251511,67.6378877352048
5.702,1500,-0.08374863,-0.06924176,-0.0458489,67.6378877352048
5.712,1500,-0.13574863,-0.11124176,0.0011511,67.6378877352048
5.722,1500,-0.11674863,-0.09624176,0.1071511,67.6378877352048
5.733,1500,0.10125137,-0.05724176,0.0611511,67.6378877352048
5.743,1500,-0.00474863,-0.00724176,0.1331511,67.6378877352048
5.753,1500,0.24025137,0.01275824,0.1241511,67.6378877352048
5.763,1500,-0.04174863,-0.07424176,-0.0198489,67.6378877352048
5.772,1500,0.07925137,-0.04324176,-0.0438489,67.6378877352048
5.782,1500,-0.03474863,-0.03724176,-0.0638489,67.6378877352048
5.793,1500,0.03825137,0.03975824,0.1191511,67.6378877352048
5.802,1500,-0.08674863,-0.05124176,-0.0278489,67.6378877352048
5.812,1500,0.13725137,0.07275824,0.2061511,133.220942690276
5.822,1500,-0.03474863,-0.04924176,-0.0278489,133.220942690276
5.832,1500,-0.00374863,-0.05024176,-0.1628489,133.220942690276
5.842,1500,0.01625137,-0.01624176,-0.0068489,133.220942690276
5.852,1500,-0.09774863,-0.06724176,0.0121511,133.220942690276
5.862,1500,-0.07774863,-0.02424176,-0.0038489,133.220942690276
5.873,1500,0.00025137,-0.03624176,-0.0248489,133.220942690276
5.883,1500,-0.00674863,0.00575824,0.0291511,133.220942690276
5.893,1500,-0.01874863,-0.05224176,0.0051511,133.220942690276
5.903,1500,-0.03174863,-0.02624176,0.0731511,133.220942690276
5.913,1500,-0.01974863,-0.05524176,0.0121511,133.220942690276
5.923,1500,-0.00074863,-0.08324176,-0.0148489,133.220942690276
5.933,1500,-0.01874863,-0.02024176,0.0411511,133.220942690276
5.943,1500,-0.02174863,-0.06424176,-0.0078489,133.220942690276
5.952,1500,-0.12274863,-0.06024176,-0.0038489,133.220942690276
5.963,1500,-0.01774863,-0.05924176,0.0011511,133.220942690276
5.972,1500,-0.05174863,-0.06724176,0.0211511,133.220942690276
5.982,1500,-0.07174863,-0.05924176,0.0071511,133.220942690276
5.993,1500,-0.03974863,-0.06224176,0.0001511,133.220942690276
6.002,1500,-0.02574863,-0.05124176,0.0301511,133.220942690276
6.013,1500,-0.05074863,-0.04524176,-0.0208489,133.220942690276
6.022,1500,-0.01074863,-0.04224176,0.0021511,133.220942690276
6.033,1500,-0.02374863,-0.04724176,-0.0008489,133.220942690276
6.043,1500,-0.01974863,-0.04424176,-0.0098489,133.220942690276
6.053,1500,-0.02274863,-0.04924176,-0.0058489,133.220942690276
6.062,1500,-0.02074863,-0.03724176,0.0291511,133.220942690276
6.074,1500,-0.04474863,-0.06724176,-0.0018489,133.220942690276
6.083,1500,-0.01674863,-0.08324176,0.0041511,133.220942690276
6.093,1500,0.00925137,-0.07624176,0.0151511,133.220942690276
6.103,1500,-0.02974863,-0.01024176,-0.0088489,133.220942690276
6.113,1500,-0.02674863,-0.13324176,0.0131511,133.220942690276
6.123,1500,-0.00674863,-0.18524176,-0.0428489,133.220942690276
6.133,1500,-0.05874863,-0.17624176,0.0111511,133.220942690276
6.142,1500,-0.04774863,-0.18424176,0.0581511,133.220942690276
6.152,1500,-0.00374863,-0.08724176,0.0311511,133.220942690276
6.163,1500,0.02525137,-0.04524176,0.0271511,133.220942690276
6.173,1500,-0.10574863,-0.06724176,0.0341511,133.220942690276
6.183,1500,-0.04774863,-0.06024176,-0.0288489,133.220942690276
6.193,1500,0.08325137,-0.04524176,0.0781511,133.220942690276
6.203,1500,0.04025137,-0.02024176,0.1161511,133.220942690276
6.212,1500,0.01625137,-0.03424176,-0.0108489,133.220942690276
6.223,1500,0.02925137,-0.02824176,0.0011511,133.220942690276
6.232,1500,-0.00974863,-0.02824176,-0.0078489,133.220942690276
6.243,1500,-0.01474863,-0.01924176,0.0371511,133.220942690276
6.253,1500,-0.01174863,-0.00124176,0.0241511,133.220942690276
6.262,1500,0.01525137,0.00175824,0.0141511,133.220942690276
6.273,1500,-0.01874863,-0.01324176,-0.0178489,133.220942690276
6.282,1500,-0.05674863,-0.02224176,-0.0208489,133.220942690276
6.292,1500,0.11625137,0.00275824,-0.0368489,133.220942690276
6.303,1500,-0.00174863,-0.00324176,-0.0188489,133.220942690276
6.312,1500,-0.15174863,0.01675824,-0.0158489,133.220942690276
6.323,1500,-0.02874863,-0.01324176,-0.0378489,133.220942690276
6.333,1500,-0.00274863,-0.00624176,0.0461511,39.9032352203555
6.342,1500,-0.08274863,-0.02124176,0.0501511,39.9032352203555
6.353,1500,0.04125137,-0.02124176,0.0091511,39.9032352203555
6.363,1500,-0.01574863,-0.03124176,0.0541511,39.9032352203555
6.372,1500,0.00825137,0.01075824,0.0481511,39.9032352203555
6.383,1500,0.01625137,-0.00924176,-0.0068489,39.9032352203555
6.392,1500,0.07325137,-0.03924176,-0.0638489,39.9032352203555
6.402,1500,-0.04174863,-0.00224176,-0.0038489,39.9032352203555
6.413,1500,-0.02474863,-0.02724176,0.0041511,39.9032352203555
6.422,1500,0.03225137,-0.00724176,-0.0268489,39.9032352203555
6.433,1500,-0.19774863,-0.02024176,-0.0328489,39.9032352203555
6.443,1500,0.00525137,-0.02824176,-0.0378489,39.9032352203555
6.452,1500,0.09925137,-0.01624176,0.0271511,39.9032352203555
6.463,1500,0.07125137,-0.00024176,0.0541511,39.9032352203555
6.473,1500,-0.02774863,-0.03024176,0.0351511,39.9032352203555
6.482,1500,0.11925137,0.00375824,0.0161511,39.9032352203555
6.493,1500,-0.05274863,-0.02824176,0.0301511,39.9032352203555
6.502,1500,-0.05774863,-0.01324176,0.0101511,39.9032352203555
6.513,1500,-0.10674863,-0.01424176,-0.0528489,39.9032352203555
6.523,1500,-0.02774863,-0.02824176,-0.0418489,39.9032352203555
6.532,1500,0.00425137,-0.03824176,0.0151511,39.9032352203555
6.543,1500,0.08325137,-0.01724176,0.0561511,39.9032352203555
6.552,1500,0.09225137,-0.04224176,0.0291511,39.9032352203555
6.563,1500,0.08225137,-0.00824176,-0.0548489,39.9032352203555
6.573,1500,-0.00574863,-0.01824176,-0.0018489,39.9032352203555
6.583,1500,-0.05974863,-0.06924176,-0.0858489,39.9032352203555
6.592,1500,-0.09874863,-0.01524176,0.0161511,39.9032352203555
6.603,1500,0.02725137,0.01275824,-0.0138489,39.9032352203555
6.612,1500,0.06525137,0.00975824,0.0741511,39.9032352203555
6.623,1500,-0.08074863,-0.04024176,0.0231511,39.9032352203555
6.633,1500,-0.04274863,-0.03224176,0.0591511,39.9032352203555
6.643,1500,0.07625137,-0.00924176,0.0661511,39.9032352203555
6.653,1500,0.03725137,-0.04724176,0.0461511,39.9032352203555
6.662,1500,0.19125137,-0.03424176,-0.0088489,39.9032352203555
6.673,1500,-0.28374863,-0.07124176,-0.0428489,39.9032352203555
6.683,1500,-0.05074863,0.00475824,-0.0218489,39.9032352203555
6.693,1500,-0.07874863,0.03275824,0.0541511,39.9032352203555
6.703,1500,-0.02174863,-0.05524176,-0.1628489,39.9032352203555
6.713,1500,-0.08174863,0.04675824,0.0951511,39.9032352203555
6.723,1500,0.23225137,0.07175824,-0.0298489,39.9032352203555
6.733,1500,-0.18274863,0.00275824,-0.0998489,39.9032352203555
6.743,1500,0.14025137,0.10275824,0.0001511,39.9032352203555
6.753,1500,0.06025137,0.11575824,0.0261511,39.9032352203555
6.763,1500,-0.09774863,0.10675824,0.0681511,39.9032352203555
6.773,1500,-0.11074863,0.06675824,0.0231511,39.9032352203555
6.783,1500,0.09325137,0.09275824,0.0311511,39.9032352203555
6.793,1500,0.11025137,0.01775824,-0.0928489,39.9032352203555
6.803,1500,-0.14674863,0.02875824,-0.0148489,39.9032352203555
6.813,1500,-0.08974863,0.00275824,-0.0948489,39.9032352203555
6.823,1500,0.03225137,-0.01924176,-0.1008489,39.9032352203555
6.833,1500,0.02025137,0.01775824,-0.0388489,39.9032352203555
6.843,1500,0.05925137,0.06875824,0.1581511,39.9032352203555
6.853,1500,0.01025137,-0.00424176,0.0191511,104.622898684912
6.863,1500,0.03825137,0.00075824,-0.0148489,104.622898684912
6.873,1500,0.03025137,0.01975824,-0.0008489,104.622898684912
6.883,1500,0.00225137,-0.05624176,-0.1268489,104.622898684912
6.894,1500,-0.03374863,-0.03524176,-0.0178489,104.622898684912
6.904,1500,-0.00474863,-0.00724176,-0.0378489,104.622898684912
6.914,1500,0.02625137,0.00175824,0.0101511,104.622898684912
6.923,1500,0.00625137,0.00375824,0.0001511,104.622898684912
6.933,1500,0.01325137,-0.00424176,-0.0068489,104.622898684912
6.943,1500,-0.00574863,-0.01524176,-0.0028489,104.622898684912
6.953,1500,-0.03374863,-0.00424176,-0.0088489,104.622898684912
6.963,1500,0.03725137,-0.05724176,-0.1208489,104.622898684912
6.973,1500,-0.04274863,0.02475824,0.0131511,104.622898684912
6.983,1500,0.03225137,-0.03624176,-0.0728489,104.622898684912
6.993,1500,-0.01074863,0.00375824,-0.0048489,104.622898684912
7.003,1500,0.04125137,-0.02724176,-0.0578489,104.622898684912
7.013,1500,-0.10674863,-0.03024176,-0.0498489,104.622898684912
7.024,1500,-0.05574863,-0.07524176,-0.1278489,104.622898684912
7.033,1500,-0.12574863,-0.00724176,0.0101511,104.622898684912
7.043,1500,-0.00874863,-0.04724176,-0.0518489,104.622898684912
7.053,1500,-0.01574863,-0.01124176,0.0301511,104.622898684912
7.063,1500,-0.01174863,-0.00224176,0.0201511,104.622898684912
7.073,1500,0.14725137,0.02675824,0.0261511,104.622898684912
7.083,1500,0.02225137,-0.02524176,0.0081511,104.622898684912
7.093,1500,0.08225137,0.00075824,-0.0148489,104.622898684912
7.103,1500,0.02825137,-0.03524176,-0.0438489,104.622898684912
7.113,1500,0.05825137,-0.00824176,-0.0478489,104.622898684912
7.123,1500,0.06625137,-0.01824176,-0.0408489,104.622898684912
7.133,1500,0.00625137,-0.05824176,-0.1128489,104.622898684912
7.144,1500,-0.01874863,-0.01124176,-0.0118489,104.622898684912
7.154,1500,-0.09374863,-0.04424176,-0.0268489,104.622898684912
7.163,1500,-0.02874863,-0.01424176,-0.0008489,104.622898684912
7.173,1500,0.01925137,-0.02524176,0.0171511,104.622898684912
7.183,1500,0.04225137,-0.01324176,0.0181511,104.622898684912
7.193,1500,-0.01774863,-0.01724176,0.0001511,104.622898684912
7.203,1500,-0.01074863,-0.00524176,0.0171511,104.622898684912
7.213,1500,0.02725137,-0.04324176,-0.0738489,104.622898684912
7.223,1500,-0.01374863,-0.01824176,-0.0098489,104.622898684912
7.233,1500,-0.04774863,-0.03124176,-0.0458489,104.622898684912
7.243,1500,0.04925137,-0.00124176,-0.0128489,104.622898684912
7.253,1500,-0.04374863,-0.04824176,-0.0698489,104.622898684912
7.263,1500,0.02825137,-0.01524176,-0.0068489,104.622898684912
7.273,1500,-0.07274863,0.01375824,0.0721511,104.622898684912
7.283,1500,0.01325137,0.00075824,0.0211511,104.622898684912
7.293,1500,0.01125137,-0.01324176,0.0271511,104.622898684912
7.304,1500,-0.03774863,-0.02024176,-0.0078489,104.622898684912
7.313,1500,0.05125137,0.03875824,0.1011511,104.622898684912
7.323,1500,-0.06174863,-0.01624176,-0.0268489,104.622898684912
7.333,1500,-0.00874863,-0.02324176,-0.0128489,104.622898684912
7.343,1500,-0.07874863,-0.03424176,-0.0148489,104.622898684912
7.353,1500,0.00425137,-0.00424176,-0.0158489,104.622898684912
7.363,1500,-0.06274863,0.00475824,0.0181511,104.622898684912
7.373,1500,-0.02374863,-0.00624176,0.0041511,47.7435864823802
7.383,1500,0.10825137,0.02475824,0.0121511,47.7435864823802
7.393,1500,0.01625137,-0.05524176,-0.0408489,47.7435864823802
7.404,1500,0.06525137,-0.00724176,-0.0298489,47.7435864823802
7.414,1500,-0.02174863,-0.02124176,-0.0088489,47.7435864823802
7.424,1500,-0.07674863,-0.06224176,-0.0828489,47.7435864823802
7.434,1500,-0.00174863,-0.00424176,0.0081511,47.7435864823802
7.443,1500,-0.09974863,-0.04824176,-0.0508489,47.7435864823802
7.453,1500,0.12925137,-0.00924176,0.0191511,47.7435864823802
7.463,1500,-0.03074863,-0.02524176,0.0021511,47.7435864823802
7.473,1500,-0.03174863,-0.01524176,0.0061511,47.7435864823802
7.483,1500,-0.04774863,-0.01524176,0.0291511,47.7435864823802
7.493,1500,-0.00974863,-0.00024176,0.0451511,47.7435864823802
7.503,1500,0.10625137,0.01075824,0.0301511,47.7435864823802
7.514,1500,0.04025137,-0.02824176,-0.0208489,47.7435864823802
7.524,1500,0.10825137,0.02375824,0.0711511,47.7435864823802
7.534,1500,0.04325137,-0.03024176,-0.0308489,47.7435864823802
7.543,1500,0.03725137,0.00475824,0.0251511,47.7435864823802
7.553,1500,-0.04674863,-0.04824176,-0.0278489,47.7435864823802
7.563,1500,0.03425137,-0.02824176,-0.0448489,47.7435864823802
7.573,1500,-0.05074863,-0.03424176,-0.0198489,47.7435864823802
7.583,1500,0.05125137,-0.03024176,-0.0718489,47.7435864823802
7.593,1500,0.06225137,-0.01024176,-0.0038489,47.7435864823802
7.604,1500,-0.01274863,0.00375824,0.0451511,47.7435864823802
7.613,1500,-0.06374863,-0.01324176,-0.0068489,47.7435864823802
7.623,1500,0.04125137,-0.00024176,0.0311511,47.7435864823802
7.633,1500,-0.04374863,-0.01624176,-0.0208489,47.7435864823802
7.643,1500,0.11525137,-0.00724176,-0.0528489,47.7435864823802
7.653,1500,-0.04374863,-0.03924176,-0.0548489,47.7435864823802
7.664,1500,0.09125137,-0.02824176,-0.0598489,47.7435864823802
7.674,1500,-0.17274863,-0.04524176,-0.0238489,47.7435864823802
7.684,1500,-0.10574863,-0.02824176,-0.0348489,47.7435864823802
7.694,1500,-0.13174863,-0.03724176,-0.0038489,47.7435864823802
7.703,1500,0.05125137,0.01375824,0.0391511,47.7435864823802
7.713,1500,-0.19474863,-0.04624176,-0.0168489,47.7435864823802
7.723,1500,0.01425137,0.00775824,0.0291511,47.7435864823802
7.733,1500,0.06025137,0.01275824,0.0341511,47.7435864823802
7.743,1500,0.00525137,-0.02424176,-0.0108489,47.7435864823802
7.753,1500,0.08725137,0.01375824,0.0581511,47.7435864823802
7.763,1500,-0.08874863,-0.03924176,-0.0318489,47.7435864823802
7.773,1500,0.07225137,-0.01424176,-0.0238489,47.7435864823802
7.783,1500,-0.01474863,-0.04324176,-0.0538489,47.7435864823802
7.793,1500,0.09525137,-0.01924176,-0.0738489,47.7435864823802
7.803,1500,0.07425137,0.00575824,0.0041511,47.7435864823802
7.813,1500,-0.11574863,-0.01124176,0.0271511,47.7435864823802
7.823,1500,-0.05174863,-0.02424176,0.0111511,47.7435864823802
7.833,1500,-0.00074863,0.02775824,0.0941511,47.7435864823802
7.843,1500,-0.00174863,-0.03524176,-0.0248489,47.7435864823802
7.854,1500,0.00225137,0.02975824,0.1291511,47.7435864823802
7.863,1500,0.04425137,-0.00424176,0.0041511,47.7435864823802
7.873,1500,0.02725137,-0.05024176,-0.0378489,47.7435864823802
7.883,1500,-0.03274863,-0.03124176,0.0011511,47.7435864823802
7.893,1500,-0.02874863,-0.04924176,-0.0648489,44.4746677626131
7.904,1500,0.01025137,-0.02124176,-0.0008489,44.4746677626131
7.913,1500,0.00225137,-0.00124176,0.0411511,44.4746677626131
7.923,1500,0.06625137,-0.01424176,-0.0118489,44.4746677626131
7.933,1500,-0.06474863,0.00475824,0.0621511,44.4746677626131
7.943,1500,-0.05074863,-0.02624176,0.0041511,44.4746677626131
7.954,1500,0.02525137,0.01575824,0.0701511,44.4746677626131
7.964,1500,-0.05874863,-0.00924176,-0.0158489,44.4746677626131
7.974,1500,-0.01074863,-0.02124176,-0.0508489,44.4746677626131
7.984,1500,-0.03174863,-0.00324176,-0.0168489,44.4746677626131
7.994,1500,0.14125137,-0.01124176,0.0021511,44.4746677626131
8.004,1500,-0.07074863,-0.05024176,0.0111511,44.4746677626131
8.013,1500,-0.00574863,-0.02524176,0.0051511,44.4746677626131
8.024,1500,0.07925137,-0.00024176,0.0361511,44.4746677626131
8.033,1500,-0.04374863,-0.02724176,0.0261511,44.4746677626131
8.043,1500,-0.01274863,-0.06224176,-0.0678489,44.4746677626131
8.053,1500,0.02925137,-0.01624176,0.0091511,44.4746677626131
8.063,1500,0.01825137,-0.04924176,-0.0138489,44.4746677626131
8.073,1500,-0.03574863,-0.02324176,0.0231511,44.4746677626131
8.083,1500,-0.06974863,-0.00524176,0.0851511,44.4746677626131
8.093,1500,0.04125137,-0.03024176,0.0131511,44.4746677626131
8.104,1500,-0.00274863,-0.04924176,-0.0608489,44.4746677626131
8.113,1500,-0.02274863,-0.02424176,-0.0208489,44.4746677626131
8.124,1500,0.02225137,-0.01424176,0.0001511,44.4746677626131
8.134,1500,-0.16374863,-0.06624176,-0.0028489,44.4746677626131
8.144,1500,0.07125137,-0.01224176,0.0781511,44.4746677626131
8.154,1500,0.04625137,-0.02524176,-0.0078489,44.4746677626131
8.164,1500,0.00125137,-0.05424176,-0.0268489,44.4746677626131
8.174,1500,-0.12474863,-0.04424176,0.0251511,44.4746677626131
8.184,1500,-0.00174863,0.00575824,0.0471511,44.4746677626131
8.194,1500,-0.02074863,-0.06124176,-0.0678489,44.4746677626131
8.204,1500,0.01525137,-0.02424176,-0.0128489,44.4746677626131
8.214,1500,0.00225137,-0.01324176,0.0421511,44.4746677626131
8.224,1500,-0.12374863,-0.05924176,0.0071511,44.4746677626131
8.234,1500,0.02425137,-0.00824176,0.0401511,44.4746677626131
8.244,1500,-0.02074863,-0.04524176,-0.0438489,44.4746677626131
8.254,1500,0.02925137,-0.02424176,0.0091511,44.4746677626131
8.263,1500,-0.07274863,-0.03024176,0.0121511,44.4746677626131
8.274,1500,-0.09974863,-0.09924176,-0.0278489,44.4746677626131
8.284,1500,-0.00274863,-0.06724176,0.0201511,44.4746677626131
8.294,1500,-0.14174863,-0.07524176,-0.0218489,44.4746677626131
8.304,1500,-0.12074863,-0.02424176,0.0031511,44.4746677626131
8.314,1500,0.04425137,0.00175824,0.0781511,44.4746677626131
8.324,1500,0.02525137,-0.02724176,0.1261511,44.4746677626131
8.334,1500,0.01025137,-0.01424176,0.1341511,44.4746677626131
8.344,1500,0.02325137,0.01575824,0.1151511,44.4746677626131
8.354,1500,-0.05374863,-0.04524176,-0.0168489,44.4746677626131
8.363,1500,0.03825137,-0.09924176,-0.0808489,44.4746677626131
8.373,1500,-0.15474863,-0.07424176,-0.0738489,44.4746677626131
8.383,1500,-0.05374863,-0.02124176,0.0001511,44.4746677626131
8.393,1500,0.01225137,-0.02024176,0.0481511,44.4746677626131
8.403,1500,-0.03374863,-0.02424176,-0.0108489,44.4746677626131
8.414,1500,0.05225137,-0.02424176,0.0211511,86.5083438789353
8.424,1500,-0.00574863,-0.02724176,0.0161511,86.5083438789353
8.434,1500,-0.04374863,-0.06424176,-0.0798489,86.5083438789353
8.444,1500,-0.05174863,-0.06424176,-0.0068489,86.5083438789353
8.454,1500,-0.02274863,-0.03824176,-0.0448489,86.5083438789353
