frame,id,timestamp(s),accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,eulerRoll,eulerPitch,eulerYaw,quatW,quatX,quatY,quatZ,
385,1,25352.826,-0.044,0.094,0.981,0.0,0.0,0.0,12,-12,-16,2.67,5.2,2.45,0.998,0.045,0.024,0.022,
386,1,25352.836,-0.049,0.091,0.984,0.0,0.0,0.0,12,-12,-15,2.67,5.2,2.45,0.998,0.045,0.024,0.022,
387,1,25352.846,-0.046,0.088,0.985,0.0,0.0,0.0,13,-12,-15,2.67,5.2,2.45,0.998,0.045,0.024,0.022,
388,1,25352.856,-0.045,0.088,0.989,0.0,0.0,0.0,13,-12,-16,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
389,1,25352.866,-0.046,0.089,0.984,0.0,0.0,0.0,12,-12,-16,2.67,5.2,2.45,0.998,0.045,0.024,0.022,
390,1,25352.876,-0.047,0.093,0.984,0.0,0.0,0.0,13,-12,-15,2.67,5.2,2.45,0.998,0.045,0.024,0.022,
391,1,25352.886,-0.047,0.093,0.986,0.0,0.0,0.0,12,-12,-16,2.67,5.2,2.45,0.998,0.045,0.024,0.022,
392,1,25352.896,-0.045,0.087,0.988,0.0,0.0,0.0,12,-11,-15,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
393,1,25352.906,-0.047,0.091,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
394,1,25352.916,-0.048,0.092,0.982,0.0,0.0,0.0,12,-11,-15,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
395,1,25352.926,-0.045,0.09,0.988,0.0,0.0,0.0,12,-12,-15,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
396,1,25352.936,-0.047,0.087,0.989,0.0,0.0,0.0,13,-12,-16,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
397,1,25352.946,-0.047,0.091,0.984,0.0,0.0,0.0,13,-12,-15,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
398,1,25352.956,-0.045,0.094,0.983,0.0,0.0,0.0,13,-12,-16,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
399,1,25352.966,-0.045,0.091,0.988,0.0,0.0,0.0,13,-11,-15,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
400,1,25352.976,-0.044,0.086,0.988,0.0,0.0,0.0,13,-12,-16,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
401,1,25352.986,-0.048,0.094,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
402,1,25352.996,-0.049,0.093,0.983,0.0,0.0,0.0,12,-12,-15,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
403,1,25353.006,-0.044,0.088,0.988,0.0,0.0,0.0,12,-12,-15,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
404,1,25353.016,-0.047,0.09,0.987,0.0,0.0,0.0,12,-12,-15,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
405,1,25353.026,-0.047,0.09,0.983,0.0,0.0,0.0,13,-12,-16,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
406,1,25353.036,-0.043,0.087,0.984,0.0,0.0,0.0,13,-12,-16,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
407,1,25353.046,-0.049,0.087,0.988,0.0,0.0,0.0,13,-12,-16,2.67,5.2,2.45,0.998,0.045,0.024,0.022,
408,1,25353.056,-0.046,0.093,0.986,0.0,0.0,0.0,12,-12,-16,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
409,1,25353.066,-0.049,0.09,0.987,0.0,0.0,0.0,12,-12,-16,2.67,5.2,2.45,0.998,0.045,0.024,0.022,
410,1,25353.076,-0.047,0.089,0.988,0.0,0.0,0.0,12,-12,-15,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
411,1,25353.086,-0.044,0.09,0.988,0.0,0.0,0.0,13,-12,-15,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
412,1,25353.096,-0.044,0.089,0.986,0.0,0.0,0.0,12,-12,-15,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
413,1,25353.106,-0.045,0.089,0.984,0.0,0.0,0.0,13,-12,-15,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
414,1,25353.116,-0.047,0.092,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
415,1,25353.126,-0.044,0.089,0.986,0.0,0.0,0.0,12,-12,-15,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
416,1,25353.136,-0.046,0.087,0.988,0.0,0.0,0.0,12,-12,-15,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
417,1,25353.146,-0.05,0.096,0.984,0.0,0.0,0.0,12,-12,-16,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
418,1,25353.156,-0.045,0.09,0.984,0.0,0.0,0.0,13,-12,-15,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
419,1,25353.166,-0.044,0.092,0.987,0.0,0.0,0.0,12,-11,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
420,1,25353.176,-0.048,0.092,0.989,0.0,0.0,0.0,12,-11,-16,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
421,1,25353.186,-0.049,0.094,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
422,1,25353.196,-0.045,0.09,0.989,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
423,1,25353.206,-0.046,0.089,0.988,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
424,1,25353.216,-0.048,0.092,0.986,0.0,0.0,0.0,13,-11,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
425,1,25353.226,-0.047,0.092,0.985,0.0,0.0,0.0,13,-11,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
426,1,25353.236,-0.045,0.09,0.989,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
427,1,25353.246,-0.045,0.091,0.986,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
428,1,25353.256,-0.045,0.092,0.983,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
429,1,25353.266,-0.047,0.09,0.985,0.0,0.0,0.0,12,-11,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
430,1,25353.276,-0.049,0.09,0.985,0.0,0.0,0.0,12,-11,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
431,1,25353.286,-0.049,0.092,0.988,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
432,1,25353.296,-0.045,0.089,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
433,1,25353.306,-0.046,0.092,0.983,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
434,1,25353.316,-0.046,0.091,0.986,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
435,1,25353.326,-0.046,0.09,0.988,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
436,1,25353.336,-0.045,0.088,0.985,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
437,1,25353.346,-0.051,0.09,0.987,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
438,1,25353.356,-0.046,0.091,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
439,1,25353.366,-0.046,0.089,0.986,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
440,1,25353.376,-0.047,0.091,0.984,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
441,1,25353.386,-0.046,0.093,0.982,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
442,1,25353.396,-0.044,0.09,0.983,0.0,0.0,0.0,12,-11,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
443,1,25353.406,-0.048,0.09,0.985,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
444,1,25353.416,-0.043,0.088,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
445,1,25353.426,-0.045,0.09,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
446,1,25353.436,-0.045,0.091,0.985,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
447,1,25353.446,-0.047,0.091,0.985,0.0,0.0,0.0,12,-12,-16,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
448,1,25353.456,-0.045,0.089,0.988,0.0,0.0,0.0,12,-11,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
449,1,25353.466,-0.046,0.087,0.986,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
450,1,25353.476,-0.048,0.092,0.986,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
451,1,25353.486,-0.05,0.088,0.986,0.0,0.0,0.0,12,-11,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
452,1,25353.496,-0.046,0.089,0.985,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
453,1,25353.506,-0.047,0.088,0.985,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
454,1,25353.516,-0.048,0.093,0.985,0.0,0.0,0.0,13,-11,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
455,1,25353.526,-0.046,0.091,0.983,0.0,0.0,0.0,13,-11,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
456,1,25353.536,-0.047,0.087,0.988,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
457,1,25353.546,-0.042,0.089,0.982,0.0,0.0,0.0,12,-11,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
458,1,25353.556,-0.045,0.092,0.982,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
459,1,25353.566,-0.046,0.092,0.985,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
460,1,25353.576,-0.049,0.089,0.988,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
461,1,25353.586,-0.046,0.092,0.985,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
462,1,25353.596,-0.049,0.09,0.983,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
463,1,25353.606,-0.047,0.091,0.987,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
464,1,25353.616,-0.046,0.088,0.99,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
465,1,25353.626,-0.045,0.089,0.984,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
466,1,25353.636,-0.049,0.092,0.983,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
467,1,25353.646,-0.047,0.09,0.985,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
468,1,25353.656,-0.047,0.089,0.989,0.0,0.0,0.0,12,-11,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
469,1,25353.666,-0.048,0.093,0.985,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
470,1,25353.676,-0.049,0.092,0.984,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
471,1,25353.686,-0.047,0.09,0.988,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
472,1,25353.696,-0.045,0.089,0.987,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
473,1,25353.706,-0.047,0.091,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
474,1,25353.716,-0.045,0.091,0.982,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
475,1,25353.726,-0.043,0.09,0.987,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
476,1,25353.736,-0.044,0.09,0.987,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
477,1,25353.746,-0.049,0.092,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
478,1,25353.756,-0.044,0.092,0.984,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
479,1,25353.766,-0.046,0.088,0.986,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
480,1,25353.776,-0.046,0.091,0.987,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
481,1,25353.786,-0.049,0.094,0.983,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
482,1,25353.796,-0.049,0.092,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
483,1,25353.806,-0.044,0.087,0.987,0.0,0.0,0.0,13,-11,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
484,1,25353.816,-0.048,0.09,0.99,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
485,1,25353.826,-0.048,0.092,0.982,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
486,1,25353.836,-0.046,0.091,0.984,0.0,0.0,0.0,13,-11,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
487,1,25353.846,-0.044,0.087,0.988,0.0,0.0,0.0,13,-11,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
488,1,25353.856,-0.045,0.088,0.988,0.0,0.0,0.0,13,-11,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
489,1,25353.866,-0.049,0.093,0.983,0.0,0.0,0.0,13,-11,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
490,1,25353.876,-0.045,0.09,0.985,0.0,0.0,0.0,13,-11,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
491,1,25353.886,-0.043,0.087,0.988,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
492,1,25353.896,-0.045,0.092,0.987,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
493,1,25353.906,-0.048,0.094,0.982,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
494,1,25353.916,-0.046,0.09,0.988,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
495,1,25353.926,-0.043,0.086,0.989,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
496,1,25353.936,-0.045,0.092,0.984,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
497,1,25353.946,-0.049,0.093,0.984,0.0,0.0,0.0,12,-11,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
498,1,25353.956,-0.047,0.091,0.985,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
499,1,25353.966,-0.044,0.086,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
500,1,25353.976,-0.045,0.09,0.987,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
501,1,25353.986,-0.052,0.094,0.983,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
502,1,25353.996,-0.045,0.09,0.984,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
503,1,25354.006,-0.046,0.089,0.988,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
504,1,25354.016,-0.049,0.091,0.982,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
505,1,25354.026,-0.05,0.094,0.984,0.0,0.0,0.0,12,-11,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
506,1,25354.036,-0.046,0.088,0.99,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
507,1,25354.046,-0.043,0.088,0.989,0.0,0.0,0.0,13,-11,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
508,1,25354.056,-0.048,0.091,0.985,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
509,1,25354.066,-0.045,0.093,0.984,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
510,1,25354.076,-0.051,0.091,0.989,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
511,1,25354.086,-0.047,0.09,0.987,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
512,1,25354.096,-0.044,0.093,0.985,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
513,1,25354.106,-0.048,0.09,0.981,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
514,1,25354.116,-0.046,0.087,0.986,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
515,1,25354.126,-0.046,0.087,0.988,0.0,0.0,0.0,13,-11,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
516,1,25354.136,-0.047,0.09,0.983,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
517,1,25354.146,-0.046,0.092,0.983,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
518,1,25354.156,-0.046,0.09,0.988,0.0,0.0,0.0,13,-11,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
519,1,25354.166,-0.045,0.089,0.985,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
520,1,25354.176,-0.045,0.092,0.985,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
521,1,25354.186,-0.047,0.09,0.985,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
522,1,25354.196,-0.043,0.087,0.986,0.0,0.0,0.0,13,-11,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
523,1,25354.206,-0.049,0.092,0.985,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
524,1,25354.216,-0.045,0.091,0.986,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
525,1,25354.226,-0.047,0.09,0.983,0.0,0.0,0.0,12,-11,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
526,1,25354.236,-0.044,0.089,0.987,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
527,1,25354.246,-0.046,0.086,0.987,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
528,1,25354.256,-0.049,0.092,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
529,1,25354.266,-0.047,0.092,0.983,0.0,0.0,0.0,12,-11,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
530,1,25354.276,-0.046,0.089,0.989,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
531,1,25354.286,-0.048,0.09,0.987,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
532,1,25354.296,-0.049,0.091,0.99,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
533,1,25354.306,-0.042,0.087,0.983,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
534,1,25354.316,-0.045,0.091,0.983,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
535,1,25354.326,-0.045,0.092,0.988,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
536,1,25354.336,-0.045,0.089,0.987,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
537,1,25354.346,-0.046,0.089,0.986,0.0,0.0,0.0,13,-11,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
538,1,25354.356,-0.046,0.091,0.984,0.0,0.0,0.0,13,-11,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
539,1,25354.366,-0.046,0.091,0.988,0.0,0.0,0.0,13,-11,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
540,1,25354.376,-0.047,0.091,0.985,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
541,1,25354.386,-0.047,0.093,0.988,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
542,1,25354.396,-0.047,0.09,0.986,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
543,1,25354.406,-0.047,0.089,0.984,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
544,1,25354.416,-0.048,0.092,0.987,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
545,1,25354.426,-0.046,0.09,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
546,1,25354.436,-0.044,0.091,0.987,0.0,0.0,0.0,12,-12,-16,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
547,1,25354.446,-0.046,0.091,0.987,0.0,0.0,0.0,12,-12,-16,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
548,1,25354.456,-0.046,0.089,0.983,0.0,0.0,0.0,12,-12,-16,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
549,1,25354.466,-0.044,0.094,0.985,0.0,0.0,0.0,13,-11,-16,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
550,1,25354.476,-0.047,0.09,0.985,0.0,0.0,0.0,13,-12,-15,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
551,1,25354.486,-0.046,0.087,0.984,0.0,0.0,0.0,13,-11,-15,2.67,5.22,2.45,0.998,0.045,0.024,0.022,
552,1,25354.496,-0.044,0.088,0.988,0.0,0.0,0.0,12,-11,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
553,1,25354.506,-0.049,0.089,0.986,0.0,0.0,0.0,13,-11,-16,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
554,1,25354.516,-0.048,0.088,0.987,0.0,0.0,0.0,13,-12,-16,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
555,1,25354.526,-0.042,0.091,0.985,0.0,0.0,0.0,13,-11,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
556,1,25354.536,-0.045,0.091,0.985,0.0,0.0,0.0,12,-12,-16,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
557,1,25354.546,-0.047,0.091,0.985,0.0,0.0,0.0,13,-12,-15,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
558,1,25354.556,-0.048,0.092,0.984,0.0,0.0,0.0,13,-12,-16,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
559,1,25354.566,-0.043,0.088,0.985,0.0,0.0,0.0,12,-12,-15,2.67,5.22,2.45,0.998,0.045,0.024,0.022,
560,1,25354.576,-0.048,0.089,0.985,0.0,0.0,0.0,12,-12,-15,2.67,5.22,2.45,0.998,0.045,0.024,0.022,
561,1,25354.586,-0.052,0.092,0.985,0.0,0.0,0.0,13,-12,-16,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
562,1,25354.596,-0.049,0.091,0.984,0.0,0.0,0.0,13,-12,-15,2.67,5.22,2.45,0.998,0.045,0.024,0.022,
563,1,25354.606,-0.045,0.086,0.99,0.0,0.0,0.0,12,-12,-15,2.67,5.22,2.45,0.998,0.045,0.024,0.022,
564,1,25354.616,-0.047,0.089,0.985,0.0,0.0,0.0,12,-12,-15,2.67,5.22,2.45,0.998,0.045,0.024,0.022,
565,1,25354.626,-0.047,0.096,0.983,0.0,0.0,0.0,13,-12,-15,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
566,1,25354.636,-0.049,0.087,0.987,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
567,1,25354.646,-0.048,0.087,0.989,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
568,1,25354.656,-0.046,0.092,0.986,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
569,1,25354.666,-0.045,0.093,0.985,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
570,1,25354.676,-0.048,0.088,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
571,1,25354.686,-0.045,0.088,0.988,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
572,1,25354.696,-0.046,0.094,0.984,0.0,0.0,0.0,13,-12,-16,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
573,1,25354.706,-0.048,0.091,0.982,0.0,0.0,0.0,12,-12,-15,2.67,5.22,2.45,0.998,0.045,0.024,0.022,
574,1,25354.716,-0.047,0.09,0.987,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
575,1,25354.726,-0.044,0.089,0.99,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
576,1,25354.736,-0.047,0.091,0.982,0.0,0.0,0.0,13,-12,-16,2.67,5.22,2.45,0.998,0.045,0.024,0.022,
577,1,25354.746,-0.047,0.092,0.982,0.0,0.0,0.0,13,-12,-15,2.67,5.22,2.45,0.998,0.045,0.024,0.022,
578,1,25354.756,-0.046,0.091,0.989,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
579,1,25354.766,-0.043,0.088,0.99,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
